Loc_name,Status,Score,Match_type,Match_addr,Addr_type,City,Postal,Country,Distance,X,Y,idm,year,rank_1,company_na,address,address2,city_1,zip,industry,foundingye,revenue,employees,growth,high,county,state_name,county_nam,state_code,cbsa,metro,full_name,FID_2,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON, , 
USA.Postal,M,100,A,"02110, Boston, Massachusetts",Postal,Boston,2110,USA,0,-71.054486,42.356213,20150067,2015,67,HAYSTACKID,HAYSTACKID,One International Place suite 1400,Boston,2110,IT Services,2011,4400333,68,41.7109,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.PointAddress,M,100,A,"133 Federal St, Boston, Massachusetts, 02110",PointAddress,Boston,2110,USA,0,-71.056368,42.354313,20132591,2013,2593,Integrated Design Group,133 Federal Street, ,Boston,2110,Engineering,2003,14598910,63,1.3597,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,100,A,"2 Oliver St, Boston, Massachusetts, 02109",StreetAddress,Boston,2109,USA,0,-71.054769,42.357296,20152705,2015,2705,"LABUR, LLC",2 Oliver Street,9th Floor,Boston,2109,Human Resources,2008,8387204,114,1.3471,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.PointAddress,M,100,A,"60 Boylston St, Boston, Massachusetts, 02116",PointAddress,Boston,2116,USA,0,-71.064313,42.352322,20082019,2008,2013,Liquid Advertising,60 Boylston Street,Sixth Floor,Boston,2116,Advertising & Marketing,2001,3036000,27,1.8454,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.PointAddress,M,100,A,"101 Arch St, Boston, Massachusetts, 02110",PointAddress,Boston,2110,USA,0,-71.058583,42.354911,20150274,2015,274,Localytics,101 Arch St Fl 8, ,Boston,2110,Software,2009,9189000,250,16.7394,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.PointAddress,M,100,A,"35 Kingston St, Boston, Massachusetts, 02111",PointAddress,Boston,2111,USA,0,-71.059254,42.353512,20133280,2013,3282,Luggage Forward,35 Kingston Street, ,Boston,2111,Travel & Hospitality,2005,3601625,16,0.973,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,90.1,A,"1 Federal St, Boston, Massachusetts, 02110",StreetAddress,Boston,2110,USA,0,-71.056725,42.356678,20112519,2011,2519,Merchant Warehouse,1 Federal Street,2nd Floor,Boston,2116,Financial Services,1998,43075187,177,0.932963,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.PointAddress,M,100,A,"260 Franklin St, Boston, Massachusetts, 02110",PointAddress,Boston,2110,USA,0,-71.053736,42.356705,20150243,2015,243,Meteorix,260 Franklin Street,11th Floor,Boston,2110,IT Services,2011,25530000,215,18.2971,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.PointAddress,M,100,A,"86 South St, Boston, Massachusetts, 02111",PointAddress,Boston,2111,USA,0,-71.057245,42.351344,20120723,2012,723,MocoSpace,86 South Street, ,Boston,2111,Media,2005,15623000,50,4.882,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,100,A,"24 School St, Boston, Massachusetts, 02108",StreetAddress,Boston,2108,USA,0,-71.058917,42.357541,20143257,2014,3257,NutraClick,24 School Street,4th Floor,Boston,2108,Health,2009,65475282,172,1.0591,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.Postal,M,100,A,"02110, Boston, Massachusetts",Postal,Boston,2110,USA,0,-71.054486,42.356213,20142676,2014,2676,Oomph,"Oomph, Inc.", ,Boston,2110,Business Products & Services,2006,2015000,23,1.4045,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,100,A,"211 Congress St, Boston, Massachusetts, 02110",StreetAddress,Boston,2110,USA,0,-71.054811,42.354766,20081710,2008,1706,OpenAir,211 Congress Street,8th Floor,Boston,2110,Software,1999,9351000,60,2.2068,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,100,A,"225 Franklin St, Boston, Massachusetts, 02110",StreetAddress,Boston,2110,USA,0,-71.054443,42.35626,20151168,2015,1168,Opus Regulatory,225 Franklin Street,26th Floor,Boston,2110,Health,1994,3764264,20,3.6079,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,100,A,"176 Federal St, Boston, Massachusetts, 02110",StreetAddress,Boston,2110,USA,0,-71.056096,42.353541,20112258,2011,2258,Outside GC,176 Federal Street,5th Floor,Boston,2110,Business Products & Services,0,5625362,24,1.084991,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,90.1,A,"1 Post Office Sq, Boston, Massachusetts, 02110",StreetAddress,Boston,2110,USA,0,-71.055601,42.35687,20153177,2015,3177,Peloton,One Post Office Square,Fifth Floor,Boston,2109,IT Services,2010,17258002,78,1.0736,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,100,A,"470 Atlantic Ave, Boston, Massachusetts, 02210",StreetAddress,Boston,2210,USA,0,-71.051489,42.354696,20133608,2013,3609,Performance Architects,"470 Atlantic Avenue, 4th Floor", ,Boston,2210,Business Products & Services,2006,5985718,27,0.8344,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.PointAddress,M,100,A,"50 Milk St, Boston, Massachusetts, 02109",PointAddress,Boston,2109,USA,0,-71.057613,42.356756,20151972,2015,1972,Raizlabs,50 Milk Street,19th Floor,Boston,2109,Software,2003,5029300,44,2.0044,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.PointAddress,M,100,A,"160 Federal St, Boston, Massachusetts, 02110",PointAddress,Boston,2110,USA,0,-71.056245,42.354055,20111885,2011,1885,Risk Strategies,160 Federal Street, ,Boston,2110,Insurance,0,38000000,165,1.375,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,100,A,"2 Oliver St, Boston, Massachusetts, 02109",StreetAddress,Boston,2109,USA,0,-71.054769,42.357296,20083432,2008,3427,Schneider Associates,2 Oliver Street,Ste.901,Boston,2109,Advertising & Marketing,1980,4980054,28,0.9679,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.StreetAddress,M,100,A,"186 South St, Boston, Massachusetts, 02111",StreetAddress,Boston,2111,USA,0,-71.057403,42.350408,20141429,2014,1429,Spreadshirt,186 South Street,186 South Street,Boston,2111,Retail,2004,37716000,167,2.9852,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.Postal,M,100,A,"02110, Boston, Massachusetts",Postal,Boston,2110,USA,0,-71.054486,42.356213,20121812,2012,1812,Zmags,Zmags,321 Summer Street,Boston,2110,Software,2004,11751000,92,1.547,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1234,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1049993,75831,42.352321,-71.0574028, , 
USA.PointAddress,M,100,A,"241 A St, Boston, Massachusetts, 02210",PointAddress,Boston,2210,USA,0,-71.051336,42.346679,20091807,2009,1808,Everon Technology Services,241 A Street,Suite 400,Boston,2210,IT Services,2003,4017829,34,1.758,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1235,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1835769,69804,42.3397391,-71.0567543, , 
USA.StreetAddress,M,100,A,"380 Dorchester Ave, Boston, Massachusetts, 02127",StreetAddress,Boston,2127,USA,0,-71.056986,42.335187,20140955,2014,955,Indique Hair,380 Dorchester Ave,Unit 1,Boston,2127,Retail,2007,7087017,36,4.7171,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1235,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1835769,69804,42.3397391,-71.0567543, , 
USA.PointAddress,M,100,A,"321 Summer St, Boston, Massachusetts, 02210",PointAddress,Boston,2210,USA,0,-71.048445,42.349364,20102925,2010,2923,Martin Dawes Analytics,"321 Summer Street, 5th Floor", ,Boston,2210,Software,1999,13597424,80,0.733,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1235,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1835769,69804,42.3397391,-71.0567543, , 
USA.PointAddress,M,100,A,"27 Wormwood St, Boston, Massachusetts, 02210",PointAddress,Boston,2210,USA,0,-71.049833,42.347204,20142991,2014,2991,RAMP,27 Wormwood St,Suite 210,Boston,2210,Advertising & Marketing,2007,7182533,62,1.1979,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1235,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1835769,69804,42.3397391,-71.0567543, , 
USA.StreetAddress,M,100,A,"28 Damrell St, Boston, Massachusetts, 02127",StreetAddress,Boston,2127,USA,0,-71.055746,42.333032,20153854,2015,3854,Verndale,28 Damrell St.,Suite 300,Boston,2127,Advertising & Marketing,1998,16366750,130,0.7847,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1235,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1835769,69804,42.3397391,-71.0567543, , 
USA.Postal,M,100,A,"02368, Randolph, Massachusetts",Postal,Randolph,2368,USA,0,-71.056588,42.181815,20133015,2013,3017,ETS International,ETS International,57 Teed Drive,Randolph,2368,Logistics & Transportation,2007,6480980,111,1.1112,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1250,25,21,420201,25021420201,4202.01,Census Tract 4202.01,G5020,S,2097811,20818,42.1790521,-71.0566567, , 
USA.PointAddress,M,100,A,"999 Broadway, Saugus, Massachusetts, 01906",PointAddress,Saugus,1906,USA,0,-71.025086,42.471159,20140735,2014,735,C-4 Analytics,999 Broadway,Suite 500,Saugus,1906,Advertising & Marketing,2009,7228351,48,6.2266,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1268,25,9,208400,25009208400,2084,Census Tract 2084,G5020,S,10975239,535765,42.4818999,-71.0372581, , 
USA.PointAddress,M,100,A,"270 Centre St, Holbrook, Massachusetts, 02343",PointAddress,Holbrook,2343,USA,0,-71.021263,42.165645,20083611,2008,3606,US Markerboard,270 Centre Street,Unit F,Holbrook,2343,Retail,2000,6645180,23,0.888,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1284,25,21,421200,25021421200,4212,Census Tract 4212,G5020,S,11828942,40079,42.1533016,-70.9969789, , 
USA.PointAddress,M,100,A,"106 Finnell Dr, Weymouth, Massachusetts, 02188",PointAddress,Weymouth,2188,USA,0,-70.967707,42.190468,20112888,2011,2887,Johnny Cupcakes,106 Finnell Dr. Unit 24, ,Weymouth,2188,Retail,2001,3984421,30,0.739771,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1285,25,21,422301,25021422301,4223.01,Census Tract 4223.01,G5020,S,3431334,4455,42.1916359,-70.9640991, , 
USA.PointAddress,M,100,A,"100 Corporate Pl, Peabody, Massachusetts, 01960",PointAddress,Peabody,1960,USA,0,-70.99741,42.520211,20141710,2014,1710,SemiNex,100 Corporate Place,Suite 401,Peabody,1960,Engineering,2003,2460622,5,2.4547,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1302,25,9,210300,25009210300,2103,Census Tract 2103,G5020,S,10883259,45181,42.5342793,-70.9697817, , 
USA.PointAddress,M,100,A,"125 Liberty St, Danvers, Massachusetts, 01923",PointAddress,Danvers,1923,USA,0,-70.923831,42.556516,20152631,2015,2631,Archimedia Solutions Group,125 Liberty Street,Suite 301,Danvers,1923,Business Products & Services,2006,7551916,25,1.399,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1304,25,9,211100,25009211100,2111,Census Tract 2111,G5020,S,3826396,990031,42.5542195,-70.9192094, , 
USA.PointAddress,M,100,A,"120 Water St, North Andover, Massachusetts, 01845",PointAddress,North Andover,1845,USA,0,-71.124524,42.700387,20122387,2012,2387,xFact,120 Water Street,Suite 124,North Andover,1845,Government Services,2000,5359937,20,1.033,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1306,25,9,253100,25009253100,2531,Census Tract 2531,G5020,S,2646442,81953,42.6980029,-71.1307172, , 
USA.StreetAddress,M,100,A,"686 Morton St, Boston, Massachusetts, 02126",StreetAddress,Boston,2126,USA,0,-71.092554,42.284829,20151512,2015,1512,Key Credit Repair,686 Morton street, ,Boston,2126,Financial Services,2007,2001532,12,2.7105,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1315,25,25,100100,25025100100,1001,Census Tract 1001,G5020,S,1036849,874,42.2902498,-71.0873027, , 
USA.StreetAddress,M,100,A,"5 Wall St, Burlington, Massachusetts, 01803",StreetAddress,Burlington,1803,USA,0,-71.188493,42.48603,20120563,2012,563,Demandware,5 Wall Street, ,Burlington,1803,Software,2004,56547000,215,6.569,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1321,25,17,332200,25017332200,3322,Census Tract 3322,G5020,S,7736385,257943,42.5030531,-71.179635, , 
USA.StreetAddress,M,100,A,"30 Corporate Dr, Burlington, Massachusetts, 01803",StreetAddress,Burlington,1803,USA,0,-71.189881,42.493863,20132359,2013,2361,Exclusive Concepts,30 Corporate Drive,Suite 350,Burlington,1803,Advertising & Marketing,1997,5131364,31,1.5343,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1321,25,17,332200,25017332200,3322,Census Tract 3322,G5020,S,7736385,257943,42.5030531,-71.179635, , 
USA.PointAddress,M,100,A,"35 Corporate Dr, Burlington, Massachusetts, 01803",PointAddress,Burlington,1803,USA,0,-71.190548,42.494653,20090166,2009,166,Mediaspectrum,35 Corporate Dr,N/A,Burlington,1803,Software,2001,14649983,80,11.332,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1321,25,17,332200,25017332200,3322,Census Tract 3322,G5020,S,7736385,257943,42.5030531,-71.179635, , 
USA.StreetAddress,M,90.92,A,"35 Braintree Hill Park, Braintree, Massachusetts, 02184",StreetAddress,Braintree,2184,USA,0,-71.026261,42.226885,20150428,2015,428,INVOICE CLOUD,35 Braintree Hill Office Park,Suite 100,Braintree,2184,Financial Services,2009,4467664,32,10.934,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1344,25,21,419100,25021419100,4191,Census Tract 4191,G5020,S,7070142,161219,42.2179715,-71.0218414, , 
USA.PointAddress,M,100,A,"220 Forbes Rd, Braintree, Massachusetts, 02184",PointAddress,Braintree,2184,USA,0,-71.034942,42.220185,20112280,2011,2280,WorldAPP,220 Forbes Road, ,Braintree,2184,Software,2001,7189696,110,1.070651,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1344,25,21,419100,25021419100,4191,Census Tract 4191,G5020,S,7070142,161219,42.2179715,-71.0218414, , 
USA.StreetAddress,M,90.92,A,"50 Braintree Hill Park, Braintree, Massachusetts, 02184",StreetAddress,Braintree,2184,USA,0,-71.026154,42.227228,20090700,2009,701,XMLaw,50 Braintree Hill Office Park,Suite 201,Braintree,2184,Software,2003,3404809,25,4.028,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1344,25,21,419100,25021419100,4191,Census Tract 4191,G5020,S,7070142,161219,42.2179715,-71.0218414, , 
USA.Postal,M,100,A,"01949, Middleton, Massachusetts",Postal,Middleton,1949,USA,0,-71.004788,42.599236,20083694,2008,3689,Beantown Marketing & Promotions,PO Box 26, ,Middleton,1949,Retail,1994,4606851,4,0.8524,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1348,25,9,212100,25009212100,2121,Census Tract 2121,G5020,S,34846435,2668481,42.6007185,-71.0308226, , 
USA.PointAddress,M,100,A,"15 Union St, Lawrence, Massachusetts, 01840",PointAddress,Lawrence,1840,USA,0,-71.153334,42.707452,20112010,2011,2010,LoadSpring Solutions,15 Union St,Suite 560,Lawrence,1840,IT Services,1999,4615382,21,1.264864,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1351,25,9,250100,25009250100,2501,Census Tract 2501,G5020,S,852256,198602,42.7054006,-71.1581972, , 
USA.PointAddress,M,100,A,"60 Island St, Lawrence, Massachusetts, 01840",PointAddress,Lawrence,1840,USA,0,-71.151738,42.706142,20080255,2008,255,SalesQuest,60 Island Street, ,Lawrence,1840,Business Products & Services,2000,2930000,50,10.2692,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1351,25,9,250100,25009250100,2501,Census Tract 2501,G5020,S,852256,198602,42.7054006,-71.1581972, , 
